sample_1,sample_2,identical,n
MRT_1341,TX_1110,0.86,2131
MRT_1341,TX_1111,0.86,2127
MRT_1341,TX_1113,0.85,2121
MRT_1341,TX_1114,0.86,2126
MRT_1341,TX_1120,0.85,2131
MRT_1341,TX_1121,0.86,1687
MRT_1341,TX_1122,0.86,2089
MRT_1341,TX_1123,0.86,2126
MRT_1341,TX_1125,0.86,2118
MRT_1341,TX_1126,0.87,2124
MRT_1341,TX_1127,0.86,2099
MRT_1341,TX_1128,0.86,2131
MRT_1341,TX_1130,0.86,2124
MRT_1341,TX_1131,0.86,2131
MRT_1341,TX_1132,0.85,2078
MRT_1341,TX_1133,0.84,2127
MRT_1341,TX_1134,0.84,2090
MRT_1341,TX_1135,0.84,2115
MRT_1341,TX_1136,0.84,2130
MRT_1341,TX_1137,0.85,943
MRT_1341,TX_1138,0.83,2061
MRT_1341,TX_1139,0.86,771
MRT_1341,TX_1140,0.84,1905
MRT_1341,TX_1141,0.83,1473
MRT_1341,TX_1142,0.84,1649
MRT_1341,TX_1143,0.85,2016
MRT_1341,TX_1144,0.86,1785
MRT_1341,TX_1145,0.84,1542
MRT_1341,TX_1146,0.84,2054
MRT_1341,VZ_1000,0.85,2081
MRT_1341,VZ_1001,0.86,2028
MRT_1341,VZ_1002,0.86,2098
MRT_1341,VZ_1004,0.86,2131
MRT_1341,VZ_1005,0.87,2123
MRT_1341,VZ_1006,0.85,1896
MRT_1341,VZ_1007,0.83,1237
MRT_1341,VZ_1009,0.85,1260
MRT_1341,VZ_1010,0.85,2116
MRT_1341,VZ_1019,0.86,2067
MRT_1341,VZ_1020,0.84,1814
MRT_1341,VZ_1021,0.85,1833
MRT_1341,VZ_1022,0.84,1215
MRT_1341,VZ_1026,0.87,1348
MRT_1341,VZ_1027,0.86,2131
MRT_1341,VZ_1029,0.86,2131
MRT_1341,VZ_670,0.86,919
MRT_1341,VZ_671,0.86,2130
MRT_1341,VZ_672,0.85,2131
MRT_1341,VZ_673,0.87,2120
MRT_1341,VZ_674,0.86,2126
MRT_1341,VZ_675,0.87,2128
MRT_1341,VZ_676,0.85,1704
MRT_1341,VZ_677,0.87,2127
MRT_1341,VZ_678,0.86,2122
MRT_1341,VZ_679,0.86,2061
MRT_1341,VZ_680,0.86,2129
MRT_1341,VZ_681,0.86,2131
MRT_1341,VZ_682,0.85,2128
MRT_1341,VZ_683,0.85,1181
MRT_1341,VZ_684,0.86,2129
MRT_1341,VZ_685,0.86,2131
MRT_1341,VZ_686,0.86,2131
MRT_1341,VZ_687,0.86,2131
MRT_1341,VZ_688,0.86,2131
MRT_1341,VZ_689,0.86,2131
MRT_1341,VZ_690,0.85,2131
MRT_1341,VZ_691,0.86,2122
MRT_1341,VZ_692,0.87,1627
MRT_1341,VZ_693,0.86,2105
MRT_1341,VZ_694,0.86,2131
MRT_1341,VZ_695,0.83,1647
MRT_1341,VZ_701,0.87,2131
MRT_1341,VZ_702,0.85,2128
MRT_1341,VZ_703,0.86,2131
MRT_1341,VZ_704,0.84,916
MRT_1341,VZ_705,0.86,2131
MRT_1341,VZ_706,0.85,2107
MRT_1341,VZ_707,0.86,2125
MRT_1341,VZ_708,0.84,2069
MRT_1341,VZ_709,0.84,1147
MRT_1341,VZ_992,0.84,1523
MRT_1341,VZ_993,0.86,1200
MRT_1341,VZ_994,0.86,1095
MRT_1341,VZ_995,0.87,1919
MRT_1341,VZ_996,0.86,1898
MRT_1341,VZ_997,0.86,2099
MRT_1341,VZ_999,0.86,532
MRT_1342,MRT_1343,0.77,1671
MRT_1342,MRT_1347,0.81,1671
MRT_1342,MRT_1348,0.84,1671
MRT_1342,MRT_1349,0.85,1671
MRT_1342,MRT_1350,0.82,1098
MRT_1342,PNS_792,0.85,1671
MRT_1342,PNS_793,0.83,1671
MRT_1342,PNS_794,0.84,1671
MRT_1342,PNS_795,0.74,1617
MRT_1342,PNS_796,0.86,1671
MRT_1342,PNS_797,0.85,1671
MRT_1342,PNS_798,0.85,1671
MRT_1342,PNS_799,0.85,1671
MRT_1342,PNS_800,0.8,1671
MRT_1342,PNS_801,0.86,1671
MRT_1342,PNS_802,0.84,1671
MRT_1342,PNS_803,0.85,1671
MRT_1342,PNS_808,0.85,1671
MRT_1342,PNS_809,0.85,1671
MRT_1342,PNS_810,0.85,1671
MRT_1342,PNS_811,0.85,1671
MRT_1342,PNS_812,0.84,1671
MRT_1342,PNS_813,0.84,1671
MRT_1342,PNS_814,0.84,1671
MRT_1342,PNS_815,0.85,1671
MRT_1342,PNS_817,0.78,1169
MRT_1342,PNS_818,0.85,1671
MRT_1342,PNS_819,0.85,1671
MRT_1342,PNS_821,0.82,1671
MRT_1342,PNS_822,0.74,1490
MRT_1342,PNS_823,0.85,1671
MRT_1342,PNS_824,0.76,1237
MRT_1342,PNS_825,0.75,1432
MRT_1342,PNS_826,0.86,1671
MRT_1342,PNS_827,0.86,1671
MRT_1342,PNS_828,0.61,1068
MRT_1342,PNS_829,0.85,1671
MRT_1342,PNS_830,0.84,1671
MRT_1342,PNS_831,0.85,1671
MRT_1342,PNS_833,0.79,1671
MRT_1342,PR_1038,0.84,1671
MRT_1342,PR_1040,0.7,1265
MRT_1342,PR_1041,0.69,1463
MRT_1342,PR_1042,0.73,1671
MRT_1342,PR_1043,0.82,1671
MRT_1342,PR_1046,0.63,498
MRT_1342,PR_1047,0.82,1671
MRT_1342,PR_1050,0.84,1671
MRT_1342,PR_1051,0.82,1671
MRT_1342,PR_1052,0.85,1671
MRT_1342,PR_1053,0.85,1671
MRT_1342,PR_1054,0.64,1581
MRT_1342,PR_1055,0.71,1671
MRT_1342,PR_1056,0.84,1671
MRT_1342,PR_1057,0.85,1671
MRT_1342,PR_1058,0.74,1671
MRT_1342,PR_1060,0.84,1671
MRT_1342,PR_1061,0.78,1671
MRT_1342,PR_1062,0.84,1671
MRT_1342,PR_1063,0.76,1552
MRT_1342,PR_945,0.84,1671
MRT_1342,PR_946,0.76,1405
MRT_1342,PR_947,0.77,1239
MRT_1342,PR_948,0.83,618
MRT_1342,PR_949,0.74,1604
MRT_1342,PR_950,0.85,1671
MRT_1342,PR_951,0.68,1671
MRT_1342,PR_952,0.86,1671
MRT_1342,PR_953,0.78,1671
MRT_1342,PR_954,0.84,1671
MRT_1342,PR_955,0.77,1671
MRT_1342,PR_957,0.84,1671
MRT_1342,PR_958,0.79,1671
MRT_1342,PR_960,0.8,1671
MRT_1342,PR_961,0.85,1671
MRT_1342,PR_963,0.81,1671
MRT_1342,PR_964,0.85,1671
MRT_1342,PR_965,0.74,1671
MRT_1342,PR_966,0.85,1671
MRT_1342,PR_967,0.85,1671
MRT_1342,PR_968,0.84,1671
MRT_1342,PR_971,0.84,1671
MRT_1342,PR_972,0.8,445
MRT_1342,PR_973,0.79,589
MRT_1342,PR_974,0.8,1363
MRT_1342,PR_975,0.84,1671
MRT_1342,PR_976,0.84,1671
MRT_1342,PR_977,0.85,1671
MRT_1342,PR_979,0.83,1671
MRT_1342,SCA_1195,0.8,1671
MRT_1342,SCA_1196,0.83,1671
MRT_1342,SCA_1197,0.85,1671
MRT_1342,SCA_1198,0.84,1671
MRT_1342,SCA_1199,0.85,1671
MRT_1342,SCA_1200,0.85,1671
MRT_1342,SCA_1201,0.86,1671
MRT_1342,SCA_1203,0.81,1671
MRT_1342,SCA_1204,0.83,1671
MRT_1342,SCA_1206,0.8,1671
MRT_1342,SCA_1208,0.69,1574
MRT_1342,SCA_1212,0.85,1671
MRT_1342,SCA_1213,0.85,1671
MRT_1342,SCA_1214,0.86,1671
MRT_1342,SCA_1216,0.84,1671
MRT_1342,SCA_1217,0.84,1671
MRT_1342,SCA_1218,0.83,1671
MRT_1342,SCA_1220,0.82,1671
MRT_1342,SCA_1221,0.78,1671
MRT_1342,SCA_1222,0.86,1671
MRT_1342,SCA_1223,0.76,1671
MRT_1342,SCA_1224,0.84,1671
MRT_1342,SCA_1225,0.82,1671
MRT_1342,SCA_1226,0.83,1671
MRT_1342,SCA_1227,0.85,1671
MRT_1342,SCA_1230,0.84,1671
MRT_1342,SCA_1231,0.77,1671
MRT_1342,SCA_1232,0.86,1671
MRT_1342,SCA_1233,0.85,1671
MRT_1342,SCA_1234,0.64,1440
MRT_1342,SCA_1239,0.77,1446
MRT_1342,SCA_1240,0.69,1356
MRT_1342,SCA_848,0.85,1671
MRT_1342,SCA_853,0.59,1005
MRT_1342,SCA_854,0.85,1671
MRT_1342,SCA_857,0.59,1076
MRT_1342,SCA_869,0.51,467
MRT_1342,SCA_871,0.77,1671
MRT_1342,SCA_874,0.71,1546
MRT_1342,SCA_876,0.81,1671
MRT_1342,SCA_877,0.77,639
MRT_1342,SCA_880,0.83,1671
MRT_1342,SCA_896,0.85,1671
MRT_1342,SCA_897,0.83,1671
MRT_1342,SCA_914,0.48,699
MRT_1342,SCA_915,0.61,569
MRT_1342,SCA_916,0.83,1671
MRT_1342,SCA_917,0.83,1671
MRT_1342,SCA_918,0.81,1671
MRT_1342,SCA_919,0.63,1632
MRT_1342,SCA_920,0.57,1361
MRT_1342,SCA_921,0.82,1671
MRT_1342,SCA_922,0.85,1671
MRT_1342,SCA_923,0.58,551
MRT_1342,SCA_924,0.84,1671
MRT_1342,SCA_925,0.83,1671
MRT_1342,SCA_926,0.82,1671
MRT_1342,SCA_927,0.85,1671
MRT_1342,SCA_929,0.83,1671
MRT_1342,SCA_930,0.85,1671
MRT_1342,SCA_931,0.84,1671
MRT_1342,SCA_932,0.76,1671
MRT_1342,SCA_933,0.83,1671
MRT_1342,TX_1098,0.82,1671
MRT_1342,TX_1099,0.85,1671
MRT_1342,TX_1100,0.86,1671
MRT_1342,TX_1101,0.85,1671
MRT_1342,TX_1104,0.65,1227
MRT_1342,TX_1105,0.86,1671
MRT_1342,TX_1107,0.84,1671
MRT_1342,TX_1109,0.63,1280
MRT_1342,TX_1110,0.85,1671
MRT_1342,TX_1111,0.85,1671
MRT_1342,TX_1113,0.85,1671
MRT_1342,TX_1114,0.85,1671
MRT_1342,TX_1120,0.85,1671
MRT_1342,TX_1121,0.65,1671
MRT_1342,TX_1122,0.83,1671
MRT_1342,TX_1123,0.85,1671
MRT_1342,TX_1125,0.84,1671
MRT_1342,TX_1126,0.84,1671
MRT_1342,TX_1127,0.83,1671
MRT_1342,TX_1128,0.85,1671
MRT_1342,TX_1130,0.84,1671
MRT_1342,TX_1131,0.84,1671
MRT_1342,TX_1132,0.86,1671
MRT_1342,TX_1133,0.86,1671
MRT_1342,TX_1134,0.85,1671
MRT_1342,TX_1135,0.85,1671
MRT_1342,TX_1136,0.85,1671
MRT_1342,TX_1137,0.77,943
MRT_1342,TX_1138,0.84,1671
MRT_1342,TX_1139,0.8,771
MRT_1342,TX_1140,0.79,1671
MRT_1342,TX_1141,0.72,1473
MRT_1342,TX_1142,0.71,1649
MRT_1342,TX_1143,0.81,1671
MRT_1342,TX_1144,0.77,1671
MRT_1342,TX_1145,0.69,1542
MRT_1342,TX_1146,0.85,1671
MRT_1342,VZ_1000,0.82,1671
MRT_1342,VZ_1001,0.8,1671
MRT_1342,VZ_1002,0.84,1671
MRT_1342,VZ_1004,0.85,1671
MRT_1342,VZ_1005,0.85,1671
MRT_1342,VZ_1006,0.74,1671
MRT_1342,VZ_1007,0.66,1237
MRT_1342,VZ_1009,0.61,1260
MRT_1342,VZ_1010,0.84,1671
MRT_1342,VZ_1019,0.82,1671
MRT_1342,VZ_1020,0.7,1671
MRT_1342,VZ_1021,0.7,1671
MRT_1342,VZ_1022,0.79,1215
MRT_1342,VZ_1026,0.66,1348
MRT_1342,VZ_1027,0.86,1671
MRT_1342,VZ_1029,0.85,1671
MRT_1342,VZ_670,0.77,919
MRT_1342,VZ_671,0.85,1671
MRT_1342,VZ_672,0.85,1671
MRT_1342,VZ_673,0.86,1671
MRT_1342,VZ_674,0.85,1671
MRT_1342,VZ_675,0.85,1671
MRT_1342,VZ_676,0.68,1671
MRT_1342,VZ_677,0.85,1671
MRT_1342,VZ_678,0.85,1671
MRT_1342,VZ_679,0.82,1671
MRT_1342,VZ_680,0.85,1671
MRT_1342,VZ_681,0.84,1671
MRT_1342,VZ_682,0.84,1671
MRT_1342,VZ_683,0.62,1181
MRT_1342,VZ_684,0.85,1671
MRT_1342,VZ_685,0.85,1671
MRT_1342,VZ_686,0.84,1671
MRT_1342,VZ_687,0.85,1671
MRT_1342,VZ_688,0.85,1671
MRT_1342,VZ_689,0.84,1671
MRT_1342,VZ_690,0.85,1671
MRT_1342,VZ_691,0.84,1671
MRT_1342,VZ_692,0.77,1627
MRT_1342,VZ_693,0.86,1671
MRT_1342,VZ_694,0.85,1671
MRT_1342,VZ_695,0.74,1647
MRT_1342,VZ_701,0.86,1671
MRT_1342,VZ_702,0.85,1671
MRT_1342,VZ_703,0.85,1671
MRT_1342,VZ_704,0.8,916
MRT_1342,VZ_705,0.85,1671
MRT_1342,VZ_706,0.83,1671
MRT_1342,VZ_707,0.85,1671
MRT_1342,VZ_708,0.85,1671
MRT_1342,VZ_709,0.77,1147
MRT_1342,VZ_992,0.63,1523
MRT_1342,VZ_993,0.66,1200
MRT_1342,VZ_994,0.71,1095
MRT_1342,VZ_995,0.78,1671
MRT_1342,VZ_996,0.77,1671
MRT_1342,VZ_997,0.83,1671
MRT_1342,VZ_999,0.6,532
MRT_1343,MRT_1347,0.81,1735
MRT_1343,MRT_1348,0.84,1735
MRT_1343,MRT_1349,0.86,1735
MRT_1343,MRT_1350,0.83,1098
MRT_1343,PNS_792,0.85,1735
MRT_1343,PNS_793,0.83,1735
MRT_1343,PNS_794,0.83,1735
MRT_1343,PNS_795,0.75,1617
MRT_1343,PNS_796,0.86,1735
MRT_1343,PNS_797,0.84,1735
MRT_1343,PNS_798,0.84,1735
MRT_1343,PNS_799,0.85,1735
MRT_1343,PNS_800,0.8,1735
MRT_1343,PNS_801,0.85,1735
MRT_1343,PNS_802,0.83,1735
MRT_1343,PNS_803,0.84,1735
MRT_1343,PNS_808,0.85,1735
MRT_1343,PNS_809,0.85,1735
MRT_1343,PNS_810,0.84,1735
MRT_1343,PNS_811,0.84,1735
MRT_1343,PNS_812,0.84,1735
MRT_1343,PNS_813,0.85,1735
MRT_1343,PNS_814,0.84,1735
MRT_1343,PNS_815,0.84,1735
MRT_1343,PNS_817,0.79,1169
MRT_1343,PNS_818,0.86,1735
MRT_1343,PNS_819,0.85,1735
MRT_1343,PNS_821,0.81,1735
MRT_1343,PNS_822,0.75,1490
MRT_1343,PNS_823,0.85,1735
MRT_1343,PNS_824,0.79,1237
MRT_1343,PNS_825,0.76,1432
MRT_1343,PNS_826,0.85,1735
MRT_1343,PNS_827,0.85,1735
MRT_1343,PNS_828,0.63,1068
MRT_1343,PNS_829,0.85,1735
MRT_1343,PNS_830,0.85,1735
MRT_1343,PNS_831,0.85,1735
MRT_1343,PNS_833,0.78,1735
MRT_1343,PR_1038,0.83,1735
MRT_1343,PR_1040,0.71,1265
MRT_1343,PR_1041,0.7,1463
MRT_1343,PR_1042,0.73,1735
MRT_1343,PR_1043,0.82,1735
MRT_1343,PR_1046,0.64,498
MRT_1343,PR_1047,0.84,1735
MRT_1343,PR_1050,0.85,1735
MRT_1343,PR_1051,0.81,1735
MRT_1343,PR_1052,0.84,1735
MRT_1343,PR_1053,0.84,1735
MRT_1343,PR_1054,0.68,1581
MRT_1343,PR_1055,0.72,1735
MRT_1343,PR_1056,0.85,1735
MRT_1343,PR_1057,0.84,1735
MRT_1343,PR_1058,0.74,1735
MRT_1343,PR_1060,0.84,1735
MRT_1343,PR_1061,0.78,1735
MRT_1343,PR_1062,0.84,1735
MRT_1343,PR_1063,0.76,1552
MRT_1343,PR_945,0.85,1735
MRT_1343,PR_946,0.75,1405
MRT_1343,PR_947,0.81,1239
MRT_1343,PR_948,0.84,618
MRT_1343,PR_949,0.75,1604
MRT_1343,PR_950,0.85,1735
MRT_1343,PR_951,0.69,1735
MRT_1343,PR_952,0.86,1735
MRT_1343,PR_953,0.77,1735
MRT_1343,PR_954,0.84,1735
MRT_1343,PR_955,0.77,1735
MRT_1343,PR_957,0.84,1735
MRT_1343,PR_958,0.79,1735
MRT_1343,PR_960,0.81,1735
MRT_1343,PR_961,0.83,1735
MRT_1343,PR_963,0.82,1735
MRT_1343,PR_964,0.85,1735
MRT_1343,PR_965,0.73,1735
MRT_1343,PR_966,0.85,1735
MRT_1343,PR_967,0.85,1735
MRT_1343,PR_968,0.84,1735
MRT_1343,PR_971,0.85,1735
MRT_1343,PR_972,0.84,445
MRT_1343,PR_973,0.8,589
MRT_1343,PR_974,0.79,1363
MRT_1343,PR_975,0.86,1735
MRT_1343,PR_976,0.85,1735
MRT_1343,PR_977,0.85,1735
MRT_1343,PR_979,0.83,1735
MRT_1343,SCA_1195,0.8,1735
MRT_1343,SCA_1196,0.85,1735
MRT_1343,SCA_1197,0.83,1735
MRT_1343,SCA_1198,0.84,1735
MRT_1343,SCA_1199,0.85,1735
MRT_1343,SCA_1200,0.85,1735
MRT_1343,SCA_1201,0.85,1735
MRT_1343,SCA_1203,0.81,1735
MRT_1343,SCA_1204,0.82,1735
MRT_1343,SCA_1206,0.8,1735
MRT_1343,SCA_1208,0.7,1574
MRT_1343,SCA_1212,0.86,1735
MRT_1343,SCA_1213,0.84,1735
MRT_1343,SCA_1214,0.85,1735
MRT_1343,SCA_1216,0.84,1735
MRT_1343,SCA_1217,0.83,1735
MRT_1343,SCA_1218,0.82,1735
MRT_1343,SCA_1220,0.82,1735
MRT_1343,SCA_1221,0.78,1735
MRT_1343,SCA_1222,0.84,1735
MRT_1343,SCA_1223,0.76,1735
MRT_1343,SCA_1224,0.84,1735
MRT_1343,SCA_1225,0.82,1735
MRT_1343,SCA_1226,0.83,1735
MRT_1343,SCA_1227,0.86,1735
MRT_1343,SCA_1230,0.85,1735
MRT_1343,SCA_1231,0.76,1735
MRT_1343,SCA_1232,0.85,1735
MRT_1343,SCA_1233,0.85,1735
MRT_1343,SCA_1234,0.67,1440
MRT_1343,SCA_1239,0.78,1446
MRT_1343,SCA_1240,0.72,1356
MRT_1343,SCA_848,0.85,1735
MRT_1343,SCA_853,0.63,1005
MRT_1343,SCA_854,0.84,1735
MRT_1343,SCA_857,0.62,1076
MRT_1343,SCA_869,0.6,467
MRT_1343,SCA_871,0.76,1735
MRT_1343,SCA_874,0.72,1546
MRT_1343,SCA_876,0.8,1735
MRT_1343,SCA_877,0.78,639
MRT_1343,SCA_880,0.83,1735
MRT_1343,SCA_896,0.85,1735
MRT_1343,SCA_897,0.83,1735
MRT_1343,SCA_914,0.55,699
MRT_1343,SCA_915,0.64,569
MRT_1343,SCA_916,0.84,1735
MRT_1343,SCA_917,0.83,1735
MRT_1343,SCA_918,0.81,1735
MRT_1343,SCA_919,0.64,1632
MRT_1343,SCA_920,0.63,1361
MRT_1343,SCA_921,0.83,1735
MRT_1343,SCA_922,0.84,1735
MRT_1343,SCA_923,0.65,551
MRT_1343,SCA_924,0.85,1735
MRT_1343,SCA_925,0.84,1735
MRT_1343,SCA_926,0.82,1735
MRT_1343,SCA_927,0.85,1735
MRT_1343,SCA_929,0.82,1735
MRT_1343,SCA_930,0.86,1735
MRT_1343,SCA_931,0.85,1735
MRT_1343,SCA_932,0.75,1735
MRT_1343,SCA_933,0.83,1735
MRT_1343,TX_1098,0.81,1735
MRT_1343,TX_1099,0.85,1735
MRT_1343,TX_1100,0.86,1735
MRT_1343,TX_1101,0.84,1735
MRT_1343,TX_1104,0.67,1227
MRT_1343,TX_1105,0.86,1735
MRT_1343,TX_1107,0.83,1735
MRT_1343,TX_1109,0.66,1280
MRT_1343,TX_1110,0.85,1735
MRT_1343,TX_1111,0.85,1735
MRT_1343,TX_1113,0.84,1735
MRT_1343,TX_1114,0.85,1735
MRT_1343,TX_1120,0.85,1735
MRT_1343,TX_1121,0.67,1687
MRT_1343,TX_1122,0.84,1735
MRT_1343,TX_1123,0.85,1735
MRT_1343,TX_1125,0.85,1735
MRT_1343,TX_1126,0.84,1735
MRT_1343,TX_1127,0.84,1735
MRT_1343,TX_1128,0.84,1735
MRT_1343,TX_1130,0.84,1735
MRT_1343,TX_1131,0.85,1735
MRT_1343,TX_1132,0.85,1735
MRT_1343,TX_1133,0.86,1735
MRT_1343,TX_1134,0.84,1735
MRT_1343,TX_1135,0.85,1735
MRT_1343,TX_1136,0.87,1735
MRT_1343,TX_1137,0.81,943
MRT_1343,TX_1138,0.83,1735
MRT_1343,TX_1139,0.81,771
MRT_1343,TX_1140,0.81,1735
MRT_1343,TX_1141,0.75,1473
MRT_1343,TX_1142,0.73,1649
MRT_1343,TX_1143,0.81,1735
MRT_1343,TX_1144,0.76,1735
MRT_1343,TX_1145,0.71,1542
MRT_1343,TX_1146,0.85,1735
MRT_1343,VZ_1000,0.82,1735
MRT_1343,VZ_1001,0.8,1735
MRT_1343,VZ_1002,0.83,1735
MRT_1343,VZ_1004,0.85,1735
MRT_1343,VZ_1005,0.84,1735
MRT_1343,VZ_1006,0.75,1735
MRT_1343,VZ_1007,0.68,1237
MRT_1343,VZ_1009,0.66,1260
MRT_1343,VZ_1010,0.83,1735
MRT_1343,VZ_1019,0.82,1735
MRT_1343,VZ_1020,0.7,1735
MRT_1343,VZ_1021,0.71,1735
MRT_1343,VZ_1022,0.8,1215
MRT_1343,VZ_1026,0.69,1348
MRT_1343,VZ_1027,0.84,1735
MRT_1343,VZ_1029,0.84,1735
MRT_1343,VZ_670,0.76,919
MRT_1343,VZ_671,0.84,1735
MRT_1343,VZ_672,0.84,1735
MRT_1343,VZ_673,0.85,1735
MRT_1343,VZ_674,0.84,1735
MRT_1343,VZ_675,0.84,1735
MRT_1343,VZ_676,0.7,1704
MRT_1343,VZ_677,0.85,1735
MRT_1343,VZ_678,0.85,1735
MRT_1343,VZ_679,0.82,1735
MRT_1343,VZ_680,0.84,1735
MRT_1343,VZ_681,0.86,1735
MRT_1343,VZ_682,0.84,1735
MRT_1343,VZ_683,0.65,1181
MRT_1343,VZ_684,0.84,1735
MRT_1343,VZ_685,0.84,1735
MRT_1343,VZ_686,0.85,1735
MRT_1343,VZ_687,0.83,1735
MRT_1343,VZ_688,0.85,1735
MRT_1343,VZ_689,0.85,1735
MRT_1343,VZ_690,0.85,1735
MRT_1343,VZ_691,0.84,1735
MRT_1343,VZ_692,0.79,1627
MRT_1343,VZ_693,0.86,1735
MRT_1343,VZ_694,0.84,1735
MRT_1343,VZ_695,0.76,1647
MRT_1343,VZ_701,0.84,1735
MRT_1343,VZ_702,0.85,1735
MRT_1343,VZ_703,0.85,1735
MRT_1343,VZ_704,0.81,916
MRT_1343,VZ_705,0.85,1735
MRT_1343,VZ_706,0.83,1735
MRT_1343,VZ_707,0.84,1735
MRT_1343,VZ_708,0.84,1735
MRT_1343,VZ_709,0.78,1147
MRT_1343,VZ_992,0.65,1523
MRT_1343,VZ_993,0.67,1200
MRT_1343,VZ_994,0.73,1095
MRT_1343,VZ_995,0.79,1735
MRT_1343,VZ_996,0.76,1735
MRT_1343,VZ_997,0.83,1735
MRT_1343,VZ_999,0.62,532
MRT_1347,MRT_1348,0.82,1890
MRT_1347,MRT_1349,0.86,1890
MRT_1347,MRT_1350,0.84,1098
MRT_1347,PNS_792,0.85,1890
MRT_1347,PNS_793,0.83,1890
MRT_1347,PNS_794,0.83,1890
MRT_1347,PNS_795,0.79,1617
MRT_1347,PNS_796,0.85,1890
MRT_1347,PNS_797,0.84,1890
MRT_1347,PNS_798,0.85,1890
MRT_1347,PNS_799,0.84,1890
MRT_1347,PNS_800,0.8,1890
MRT_1347,PNS_801,0.85,1890
MRT_1347,PNS_802,0.84,1890
MRT_1347,PNS_803,0.85,1890
MRT_1347,PNS_808,0.84,1890
MRT_1347,PNS_809,0.85,1890
MRT_1347,PNS_810,0.85,1890
MRT_1347,PNS_811,0.85,1890
MRT_1347,PNS_812,0.84,1890
MRT_1347,PNS_813,0.84,1890
MRT_1347,PNS_814,0.84,1890
MRT_1347,PNS_815,0.84,1890
MRT_1347,PNS_817,0.81,1169
MRT_1347,PNS_818,0.85,1890
MRT_1347,PNS_819,0.84,1890
MRT_1347,PNS_821,0.82,1890
MRT_1347,PNS_822,0.8,1490
MRT_1347,PNS_823,0.85,1890
MRT_1347,PNS_824,0.81,1237
MRT_1347,PNS_825,0.8,1432
MRT_1347,PNS_826,0.84,1890
MRT_1347,PNS_827,0.85,1890
MRT_1347,PNS_828,0.72,1068
MRT_1347,PNS_829,0.84,1890
MRT_1347,PNS_830,0.84,1890
MRT_1347,PNS_831,0.85,1890
MRT_1347,PNS_833,0.78,1842
MRT_1347,PR_1038,0.83,1890
MRT_1347,PR_1040,0.77,1265
MRT_1347,PR_1041,0.76,1463
MRT_1347,PR_1042,0.74,1870
MRT_1347,PR_1043,0.82,1890
MRT_1347,PR_1046,0.76,498
MRT_1347,PR_1047,0.83,1890
MRT_1347,PR_1050,0.84,1890
MRT_1347,PR_1051,0.81,1890
MRT_1347,PR_1052,0.84,1890
MRT_1347,PR_1053,0.84,1890
MRT_1347,PR_1054,0.73,1581
MRT_1347,PR_1055,0.74,1837
MRT_1347,PR_1056,0.83,1890
MRT_1347,PR_1057,0.85,1890
MRT_1347,PR_1058,0.74,1889
MRT_1347,PR_1060,0.84,1890
MRT_1347,PR_1061,0.79,1890
MRT_1347,PR_1062,0.85,1890
MRT_1347,PR_1063,0.81,1552
MRT_1347,PR_945,0.83,1890
MRT_1347,PR_946,0.82,1405
MRT_1347,PR_947,0.81,1239
MRT_1347,PR_948,0.84,618
MRT_1347,PR_949,0.78,1604
MRT_1347,PR_950,0.84,1890
MRT_1347,PR_951,0.75,1741
MRT_1347,PR_952,0.86,1890
MRT_1347,PR_953,0.77,1890
MRT_1347,PR_954,0.83,1890
MRT_1347,PR_955,0.76,1868
MRT_1347,PR_957,0.84,1890
MRT_1347,PR_958,0.79,1890
MRT_1347,PR_960,0.8,1890
MRT_1347,PR_961,0.84,1890
MRT_1347,PR_963,0.81,1890
MRT_1347,PR_964,0.84,1890
MRT_1347,PR_965,0.75,1870
MRT_1347,PR_966,0.85,1890
MRT_1347,PR_967,0.85,1890
MRT_1347,PR_968,0.83,1890
MRT_1347,PR_971,0.84,1890
MRT_1347,PR_972,0.85,445
MRT_1347,PR_973,0.82,589
MRT_1347,PR_974,0.81,1363
MRT_1347,PR_975,0.85,1890
MRT_1347,PR_976,0.84,1890
MRT_1347,PR_977,0.84,1890
MRT_1347,PR_979,0.83,1890
MRT_1347,SCA_1195,0.8,1890
MRT_1347,SCA_1196,0.83,1890
MRT_1347,SCA_1197,0.83,1890
MRT_1347,SCA_1198,0.84,1890
MRT_1347,SCA_1199,0.84,1890
MRT_1347,SCA_1200,0.85,1890
MRT_1347,SCA_1201,0.84,1890
MRT_1347,SCA_1203,0.82,1890
MRT_1347,SCA_1204,0.82,1890
MRT_1347,SCA_1206,0.79,1890
MRT_1347,SCA_1208,0.76,1574
MRT_1347,SCA_1212,0.85,1890
MRT_1347,SCA_1213,0.84,1890
MRT_1347,SCA_1214,0.84,1890
MRT_1347,SCA_1216,0.83,1890
MRT_1347,SCA_1217,0.84,1890
MRT_1347,SCA_1218,0.83,1890
MRT_1347,SCA_1220,0.82,1890
MRT_1347,SCA_1221,0.78,1890
MRT_1347,SCA_1222,0.84,1890
MRT_1347,SCA_1223,0.76,1890
MRT_1347,SCA_1224,0.84,1890
MRT_1347,SCA_1225,0.82,1890
MRT_1347,SCA_1226,0.84,1890
MRT_1347,SCA_1227,0.85,1890
MRT_1347,SCA_1230,0.84,1890
MRT_1347,SCA_1231,0.76,1866
MRT_1347,SCA_1232,0.86,1890
MRT_1347,SCA_1233,0.83,1890
MRT_1347,SCA_1234,0.74,1440
